6430	8730	04462
6431	8731	03585
6431	8732	00674
6432	8733	03584
6432	8734	06780
6433	8735	09207
6433	8736	05100
6434	17	Standard
6435	8737	134470
6435	17	Standard
6435	8738	00761
6435	8739	11881
6435	8740	134470
6435	8741	134457
6436	8742	02726
6436	8743	01796
6437	1915	209444
6437	8744	03590
6437	8745	193177
6437	8746	01045
6437	8747	209444
6438	8748	02583
6438	8749	03036
6439	8750	01586
6439	8751	01046
6440	8752	130596
6440	8753	130596
6441	8754	177270
6441	8755	15999
6441	8756	15999
6442	8757	04537
6442	8758	00761
6443	8759	259636
6444	8760	00241
6445	8642	134536
6445	17	Standard
6445	8761	134536
6446	17	Standard
6446	8762	01717
6446	8763	09300
6447	8764	02437
6447	8765	00674
6448	8766	209101
6449	8767	00023
6449	8768	05521
6450	17	Standard
6451	17	Standard
6451	8769	01250
6451	8770	04042
6452	8771	02222
6453	17	Standard
6453	8772	09334
6454	8773	01801
6454	8774	01574
6455	17	Standard
6456	8775	128091
6456	17	Standard
6456	8776	128091
6457	8777	258502
6458	8778	06372
6459	8779	02385
6459	8780	01965
6460	8781	03221
6460	8782	00975
6461	8783	02534
6461	8784	03251
6462	8785	180607
6462	8786	180607
6463	17	Standard
6464	8787	10393
6464	8788	01246
6465	17	Standard
6465	8789	01859
6465	8790	02920
6466	17	Standard
6466	8791	03952
6466	8792	02807
6467	17	Standard
6468	8793	18366
6468	8794	16455
6468	8795	178897
6469	17	Standard
6469	8796	01577
6470	17	Standard
6471	8797	00023
6471	8798	01272
6471	8799	149022
6472	17	Standard
6473	8800	01419
6473	8801	00138
6474	17	Standard
6474	8802	03017
6474	8803	02499
6475	17	Standard
6476	8804	10280
6476	8805	15996
6477	17	Standard
6478	17	Standard
6478	8806	11451
6478	8807	03344
6478	8808	11451
6479	2453	177816
6479	8809	02851
6479	8810	01045
6480	8811	151491
6481	8812	01113
6481	8813	01278
6482	8814	12034
6482	8815	218793
6483	8816	185360
6483	17	Standard
6483	8817	06024
6483	8818	07231
6483	8819	185360
6484	8820	12063
6485	8821	09627
6486	8822	03517
6486	8823	04435
6487	17	Standard
6488	8824	08834
6489	8825	262370
6489	8826	06234
6489	8827	04625
6489	8828	262370
6490	8829	215051
6491	8830	15123
6492	8831	16538
6492	8832	10415
6493	8833	01817
6493	8834	01045
6494	8835	12080
6494	8836	16096
6495	8837	257791
6496	84	218526
6497	17	Standard
6498	8838	05923
6498	8839	09458
6499	17	Standard
6500	17	Standard
6501	8840	08968
6501	8841	02918
6501	8842	144369
6502	17	Standard
6502	8843	07209
6502	8844	00055
6503	17	Standard
6504	17	Standard
6504	8845	11451
6504	8846	06181
6505	8847	03017
6506	17	Standard
6507	17	Standard
6508	8848	16016
6509	900	218738
6509	8849	11607
6509	8850	218738
6510	17	Standard
6510	8851	03833
6510	8852	02514
6511	8853	19082
6511	8854	03583
6511	8855	05156
6511	8856	19082
6512	17	Standard
6512	8857	01419
6513	8858	11755
6514	8859	03258
6514	8860	02962
6515	17	Standard
6516	8861	00138
6516	8862	04199
6517	17	Standard
6518	8863	08366
6518	8864	01200
6519	8865	146139
6519	8866	03618
6519	8867	06795
6520	1562	217327
6520	8868	217327
6521	17	Standard
6521	8869	06194
6521	8870	00628
6522	17	Standard
6522	8871	01030
6522	8872	05654
6523	17	Standard
6524	8873	02777
6525	17	Standard
6526	17	Standard
6526	8874	03688
6526	8875	01702
6527	17	Standard
6528	8876	05014
6528	8877	02805
6529	8878	06780
6530	17	Standard
6530	8879	259645
6530	8880	00150
6530	8881	00171
6531	17	Standard
6532	17	Standard
6533	8882	25
6533	8883	03362
6534	8884	05483
6534	8885	02235
6535	8886	182691
6536	17	Standard
6537	8887	01518
6537	8888	04078
6537	8889	57611
6538	17	Standard
6538	8890	182421
6538	8891	10869
6538	8892	00309
6539	8893	09273
6539	8894	01281
6540	580	182149
6541	8895	02437
6541	8896	05349
6542	8897	150974
6542	8898	150973
6543	8899	19092
6543	17	Standard
6543	8900	19092
6544	17	Standard
6544	8901	05771
6544	8902	00178
6545	8903	05002
6545	8904	00679
6546	8905	00800
6546	8906	01275
6547	8907	05633
6547	8908	03221
6548	17	Standard
6549	580	182088
6550	17	Standard
6550	8909	03578
6551	8910	05866
6552	17	Standard
6553	254	133624
6553	8911	13777
6553	8912	12107
6554	8913	05366
6554	8914	03615
6555	17	Standard
6556	8915	05553
6556	8916	05639
6557	8917	00683
6557	8918	00252
6558	17	Standard
6559	8919	176639
6560	84	218469
6561	17	Standard
6561	8920	05457
6561	8921	02867
6562	8922	09331
6562	8923	00054
6563	8924	10393
6564	17	Standard
6564	8925	01229
6564	8926	00136
6565	8927	02637
6566	84	218331
6567	17	Standard
6568	8928	04240
6568	8929	00856
6569	17	Standard
6569	8930	00783
6569	8931	00100
6570	17	Standard
6571	8932	00138
6571	8933	00252
6572	17	Standard
6572	8934	01250
6572	8935	01229
6573	17	Standard
6574	17	Standard
6575	8936	06392
6575	8937	01475
6576	8938	15914
6577	17	Standard
6578	8939	09053
6579	8940	197020
6580	8941	00992
6581	84	218609
6582	17	Standard
6582	8942	09045
6583	8943	12917
6583	8944	00532
6583	8945	12917
6584	8946	09785
6585	8947	11466
6585	8948	16117
6586	8949	01287
6586	8950	00587
6587	17	Standard
6588	8951	03458
6588	8952	03321
6589	8953	07065
6589	8954	02566
6590	8955	00886
6590	8956	05556
6591	17	Standard
6591	8957	09466
6591	8958	01852
6592	8959	104137
6592	8960	14371
6592	8961	19118
6593	8962	04434
6594	17	Standard
6595	1451	89741
6596	84	218258
6597	8963	17072
6598	8964	05056
6598	8965	00287
6599	30	200049
6599	17	Standard
6599	8966	03184
6599	8967	03623
6599	8968	200049
6600	8969	03387
6600	8970	00618
6601	8971	02534
6601	8972	00679
6602	8973	12921
6602	8974	12030
6602	8975	12921
6602	8976	12926
6602	8977	12928
6602	8978	12925
6603	8979	03915
6603	8980	02988
6604	8981	15295
6605	17	Standard
6606	246	149741
6606	7018	196689
6606	8982	196689
6607	8983	185495
6607	8984	16420
6607	8985	185495
6608	17	Standard
6608	8986	02859
6608	8987	02506
6609	8988	00421
6609	8989	00527
6610	8990	240256
6610	8991	240256
6611	17	Standard
6611	8992	151653
6612	17	Standard
6613	17	Standard
6614	8993	00619
6615	8994	00226
6616	8995	14735
6617	383	217683
6617	17	Standard
6617	8996	02518
6617	8997	01265
6617	8998	217683
6618	17	Standard
6619	17	Standard
6620	1669	130776
6620	8999	00807
6621	9000	03791
6621	9001	03101
6622	9002	12526
6622	9003	216503
6623	9004	12070
6623	9005	15968
6624	9006	16515
6625	17	Standard
6625	9007	06040
6625	9008	02034
6626	9009	217666
6626	9010	03796
6626	9011	05280
6626	9012	217666
6627	9013	13082
6627	9014	13082
6628	17	Standard
6629	9015	01113
6629	9016	04310
6630	9017	12479
6631	254	133654
6632	17	Standard
6632	9018	01812
6632	9019	01729
6633	9020	02878
6633	9021	00975
6633	9022	12762
6634	17	Standard
6635	9023	16368
6636	9024	13748
6636	9025	06991
6637	9026	15732
6638	17	Standard
6639	9027	00023
6639	9028	09051
6640	9029	05155
6640	9030	04274
6641	3786	153487
6642	17	Standard
6642	9031	02482
6643	9032	11589
6643	9033	02637
6644	17	Standard
6644	9034	05198
6644	9035	00774
6645	9036	03274
6646	17	Standard
6647	17	Standard
6648	17	Standard
6649	383	194889
6649	9037	194889
6649	9038	217685
6650	3176	128244
6650	9039	01819
6650	9040	02635
6650	9041	128244
6651	17	Standard
6652	17	Standard
6653	9042	03344
6653	9043	03358
6654	9044	06794
6654	9045	09123
6655	9046	02304
6655	9047	03210
6656	17	Standard
6656	9048	00233
6656	9049	00240
6657	9050	111444
6657	9051	02487
6657	9052	01113
6657	9053	55304
6658	84	218286
6659	9054	00061
6659	9055	00601
6660	9056	09201
6660	9057	03390
6661	9058	05413
6661	9059	05688
6662	17	Standard
6663	1420	178032
6664	17	Standard
6665	9060	06101
6665	9061	02756
6666	17	Standard
6667	9062	01782
6667	9063	00151
6668	17	Standard
6669	9064	04955
6669	9065	03040
6670	3834	134108
6670	9066	01818
6670	9067	04310
6670	9068	134108
6671	17	Standard
6672	9069	03260
6672	9070	01813
6673	9071	151585
6674	9072	01564
6674	9073	02423
6675	9074	218716
6675	9075	218716
6676	9076	118770
6676	9077	01976
6677	1451	159057
6677	254	133722
6677	9078	02247
6677	9079	10405
6678	9080	00796
6678	9081	02627
6679	17	Standard
6680	9082	05687
6680	9083	09211
6681	9084	02878
6681	9085	00992
6682	163	58112
6682	9086	03324
6683	17	Standard
6684	17	Standard
6684	9087	01902
6684	9088	02687
6685	17	Standard
6685	9089	02859
6685	9090	02859
6685	9091	01740
6686	9092	300913
6686	9093	01859
6686	9094	295619
6686	9095	295932
6686	9096	300915
6686	9097	295365
6686	9098	193855
6686	9099	193081
6686	9100	197329
6686	9101	219804
6686	9102	295587
6686	9103	295165
6686	3797	300613
6686	9104	183720
6686	9105	259612
6686	9106	315953
6686	9107	01272
6686	9108	295904
6686	9109	295618
6686	9110	300913
6686	9111	54831
6686	9112	146444
6686	9113	150693
6686	9114	315468
6686	9115	312460
6686	9116	315510
6686	9117	134
6686	9118	203
6687	9119	02509
6687	9120	00135
6688	9121	00886
6688	9122	02867
6689	9123	04156
6689	9124	03801
6690	3133	134427
6690	17	Standard
6690	9125	134427
6691	9126	54868
6691	17	Standard
6691	9127	01574
6691	9128	54868
6692	17	Standard
6693	9129	09468
6693	9130	09084
6694	9131	08864
6695	17	Standard
6696	9132	05483
6697	9133	01888
6697	9134	02399
6698	84	218558
6699	9135	18328
6700	9136	00396
6700	9137	00360
6701	9138	301681
6701	6973	301681
6702	9139	00415
6702	9140	00414
6703	17	Standard
6704	9141	05260
6704	9142	03959
6705	9143	197185
6706	9144	00918
6706	9145	06780
6707	9146	16080
6708	9147	01304
6708	9148	00529
6709	17	Standard
6709	9149	02217
6709	9150	01861
6710	9151	15385
6711	9152	16316
6711	9153	185533
6712	9154	03627
6712	9155	09253
6713	9156	00411
6713	9157	02235
6714	17	Standard
6714	9158	01080
6714	9159	00177
6715	17	Standard
6715	9160	02818
6715	9161	01778
6716	17	Standard
6717	17	Standard
6718	9162	11805
6719	17	Standard
6719	9163	04886
6719	9164	00558
6720	9165	05796
6720	9166	05891
6721	9167	144514
6722	9168	02565
6723	17	Standard
6723	9169	00796
6723	9170	00904
6724	17	Standard
6725	9171	16256
6726	9172	01160
6726	9173	00365
6727	9174	00387
6727	9175	00354
6728	17	Standard
6728	9176	05131
6728	9177	01038
6729	9178	258840
6729	9179	196540
6729	9180	258840
6729	9181	262362
6730	84	218431
6731	9182	177373
6732	9183	04462
6732	9184	06186
6733	17	Standard
6733	9185	05586
6734	9186	00307
6735	9187	00485
6735	9188	01944
6736	246	149741
6737	9189	01811
6737	9190	00169
6738	9191	00501
6738	9192	16019
6739	17	Standard
6740	17	Standard
6741	9193	01020
6741	9194	01015
6742	9195	16121
6743	9196	13873
6744	9197	15914
6745	9198	01398
6746	17	Standard
6747	17	Standard
6748	410	262109
6749	9199	04257
6749	9200	04185
6750	17	Standard
6750	9201	04761
6750	9202	04176
6751	9203	04459
6751	9204	01574
6752	1561	180588
6752	6775	185412
6752	9205	04653
6752	9206	03143
6752	9207	185412
6753	9208	10942
6754	17	Standard
6755	17	Standard
6756	9209	04583
6756	9210	04584
6757	84	218500
6758	9211	10417
6759	9212	124
6760	9213	14384
6761	17	Standard
6762	580	181995
6762	9214	14382
6763	17	Standard
6764	17	Standard
6765	3786	153487
6766	9215	03938
6766	9216	02596
6767	17	Standard
6768	17	Standard
6769	9217	182249
6769	9218	08981
6769	9219	182249
6770	17	Standard
6770	9220	03912
6770	9221	01475
6771	1605	74877
6771	9222	01737
6771	9223	00826
6772	9224	00339
6773	17	Standard
6774	17	Standard
6775	9225	10343
6775	9226	02248
6776	84	218473
6777	9227	05130
6777	9228	04556
6778	9229	81
6778	17	Standard
6779	9230	05946
6779	9231	04264
6780	254	133789
6781	7423	24813
6781	9232	10361
6781	9233	00626
6782	9234	181939
6783	9235	08834
6783	9236	00570
6784	9237	00115
6784	9238	00496
6784	9239	00115
6785	9240	104017
6785	17	Standard
6785	9241	11869
6786	9242	02780
6786	9243	02971
6787	9244	11418
6788	17	Standard
6789	17	Standard
6790	9245	01098
6790	9246	00427
6791	9247	05343
6791	9248	02930
6792	17	Standard
6792	9249	00609
6792	9250	10948
6793	17	Standard
6794	9251	54872
6795	17	Standard
6796	9252	02437
6797	9253	02570
6797	9254	00916
6798	17	Standard
6799	17	Standard
6800	9255	07207
6800	9256	01826
6801	17	Standard
6801	9257	03229
6801	9258	01859
6802	9259	149119
6803	17	Standard
6804	9260	01686
6804	9261	01684
6805	9262	12225
6806	9263	215
6807	9264	00584
6807	9265	02596
6808	9266	06109
6808	9267	05859
6809	9268	03857
6809	9269	02034
6810	17	Standard
6810	9270	00745
6811	9271	05470
6811	9272	01813
6812	17	Standard
6813	17	Standard
6813	9273	03927
6813	9274	06769
6814	17	Standard
6814	9275	00428
6815	9276	11858
6816	17	Standard
6817	9277	215402
6818	17	Standard
6818	9278	01586
6818	9279	02650
6819	9280	16025
6820	17	Standard
6820	9281	05153
6820	9282	09304
6821	9283	11618
6822	9284	200052
6822	9285	02805
6822	9286	00777
6822	9287	200052
6823	9288	15605
6824	9289	03943
6824	9290	00907
6825	17	Standard
6825	9291	151046
6826	9292	03220
6826	9293	03220
6826	9294	00286
6827	9295	03301
6827	9296	01801
6828	17	Standard
6828	9297	02557
6828	9298	00302
6829	9299	02692
6829	9300	00446
6830	9301	01796
6830	9302	01801
6831	9303	14381
6832	9304	04183
6832	9305	00936
6833	17	Standard
6833	9306	182422
6833	9307	10869
6833	9308	03627
6834	580	182091
6834	17	Standard
6835	9309	00761
6836	9310	01044
6837	9311	02029
6837	9312	00345
6838	9313	05457
6838	9314	01227
6839	9315	03459
6839	9316	02497
6840	9317	02777
6840	9318	01302
6841	9319	03520
6841	9320	01050
6842	9321	01166
6842	9322	02534
6843	17	Standard
6843	9323	02800
6843	9324	03590
6844	9325	181864
6844	9326	181864
6845	9327	10587
6845	9328	01828
6846	17	Standard
6847	17	Standard
6848	9329	01547
6848	9330	01164
6849	9331	11794
6850	17	Standard
6851	17	Standard
6851	9332	06277
6851	9333	03274
6852	17	Standard
6853	9334	15926
6854	9335	00604
6854	9336	00605
6855	580	182132
6856	17	Standard
6856	9337	03870
6856	9338	00100
6857	9339	128087
6857	17	Standard
6857	9340	10065
6857	9341	03274
6857	9342	128087
6858	9343	01050
6858	9344	00150
6859	9345	04977
6859	9346	02998
6860	17	Standard
6861	9347	10405
6862	9348	05887
6862	9349	04021
6863	9350	178184
6864	17	Standard
6864	9351	00479
6864	9352	03756
6865	9353	257844
6865	17	Standard
6865	9354	03477
6865	9355	02610
6865	9356	257844
6866	17	Standard
6866	9357	00026
6866	9358	00777
6867	17	Standard
6868	9359	11998
6869	9360	00529
6869	9361	00277
6870	254	133816
6870	9362	04968
6870	9363	06338
6871	9364	02321
6871	9365	01158
6872	17	Standard
6872	9366	01859
6872	9367	05364
6873	9368	00579
6873	9369	01820
6874	17	Standard
6875	17	Standard
6876	9370	01224
6876	9371	00777
6877	473	134263
6877	9372	09094
6877	9373	01154
6877	9374	153601
6877	9375	209113
6878	9376	10463
6879	9377	05818
6880	9378	183540
6880	17	Standard
6880	9379	07046
6880	9380	04788
6880	9381	183540
6881	17	Standard
6882	9382	03183
6882	9383	01857
6883	254	133686
6883	9384	06288
6883	9385	06287
6884	17	Standard
6884	9386	10516
6885	9387	182830
6885	9388	15967
6885	9389	182830
6886	473	134184
6886	17	Standard
6886	9390	11297
6887	9391	178681
6888	9392	00215
6888	9393	02409
6889	9394	193833
6890	9395	03518
6890	9396	00169
6891	601	133358
6892	9397	09347
6892	9398	09347
6893	17	Standard
6894	9399	02879
6894	9400	01164
6895	9401	03710
6895	9402	08907
6896	17	Standard
6896	9403	11763
6896	9404	03627
6897	17	Standard
6898	17	Standard
6899	17	Standard
6900	9405	01990
6900	9406	00610
6901	2881	257796
6902	9407	02644
6902	9408	02644
6902	9409	00630
6903	9410	209094
6903	9411	209094
6904	9412	06292
6904	9413	00674
6905	17	Standard
6906	17	Standard
6907	9414	14383
6908	580	182093
6908	17	Standard
6909	9415	00026
6909	9416	00218
6910	9417	00023
6910	9418	02487
6911	84	218253
6912	17	Standard
6912	9419	02696
6912	9420	00447
6913	9421	00138
6913	9422	02385
6914	17	Standard
6915	9423	18043
6916	17	Standard
6916	9424	03129
6916	9425	02834
6917	3786	153487
6917	3787	295941
6917	9426	04587
6917	9427	00304
6918	9428	03741
6918	9429	00695
6919	9430	16869
6920	463	262660
6920	17	Standard
6920	9431	01475
6920	9432	03028
6920	9433	262660
6921	9434	04921
6922	17	Standard
6922	9435	02818
6922	9436	00558
6923	9437	01288
6923	9438	02510
6924	9439	06736
6924	9440	04845
6925	9441	16826
6926	9442	02370
6926	9443	00193
6927	17	Standard
6928	9444	08983
6928	9445	02637
6929	9446	02407
6929	9447	05281
6930	9448	01241
6930	9449	01302
6930	9450	145578
6931	17	Standard
6932	3786	153487
6933	9451	196896
6933	9452	95857
6933	9453	01193
6933	9454	01194
6934	9455	92250
6934	9456	02820
6934	9457	19114
6934	9458	03627
6935	601	133358
6936	9459	04610
6936	9460	03539
6937	17	Standard
6938	9461	01782
6938	9462	00682
6939	17	Standard
6939	9463	05529
6939	9464	01574
6940	9465	09246
6941	9466	01287
6941	9467	00993
6942	17	Standard
6942	9468	15158
6942	9469	18001
6942	9470	151571
6943	9471	05483
6944	17	Standard
6945	17	Standard
6946	9472	00138
6947	9473	03028
6947	9474	01822
6948	84	218214
6949	17	Standard
6950	9475	258508
6951	9476	199714
6951	9477	199714
6952	17	Standard
6952	9478	05459
6952	9479	03390
6953	17	Standard
6953	9480	03652
6953	9481	03031
6953	9482	151904
6954	9483	00579
6955	17	Standard
6955	9484	00978
6956	9485	01217
6956	9486	02904
6956	9487	02904
6956	9488	144680
6957	9489	00355
6958	9490	16374
6958	9491	02303
6959	9492	04479
6960	9493	12644
6960	9494	05521
6960	9495	00218
6960	9496	12644
6961	17	Standard
6962	163	58096
6962	9497	03719
6962	9498	03225
6963	17	Standard
6963	9499	11794
6964	17	Standard
6965	17	Standard
6966	9500	11397
6966	9501	12198
6966	9502	151675
6967	9503	01265
6967	9504	03904
6968	9505	10941
6969	9506	00756
6969	9507	00540
6970	17	Standard
6971	9508	06007
6971	9509	01302
6972	9510	02906
6972	9511	01266
6973	9512	06138
6973	9513	00777
6974	17	Standard
6975	9514	16241
6976	9515	03334
6976	9516	00032
6977	9517	00759
6977	9518	00328
6978	9519	50122
6978	9520	50122
6979	9521	05043
6979	9522	02604
6980	17	Standard
6981	17	Standard
6981	9523	09041
6982	9524	03975
6982	9525	02596
6983	251	183228
6984	9526	05230
6984	9527	01863
6985	9528	12473
6985	9529	01529
6986	9530	16367
6987	17	Standard
6988	181	12553
6988	9531	05236
6988	9532	13873
6989	9533	01241
6989	9534	07077
6990	17	Standard
6990	9535	02314
6990	9536	03627
6991	9537	150985
6991	9538	00590
6992	9539	04521
6992	9540	03883
6993	17	Standard
6994	9541	02561
6994	9542	02732
6995	9543	182339
6996	17	Standard
6997	9544	180366
6998	9545	262093
6999	9546	04047
6999	9547	00513
7000	9548	216572
7001	17	Standard
7002	9549	02314
7003	17	Standard
7004	17	Standard
7005	17	Standard
7006	17	Standard
7007	9550	03943
7007	9551	00765
7008	17	Standard
7008	9552	03955
7008	9553	02002
7009	9554	11469
7010	9555	183006
7010	9556	183006
7010	9557	16313
7011	9558	00479
7011	9559	01045
7012	17	Standard
7013	9560	01899
7013	9561	00513
7014	9562	12054
7014	9563	01568
7015	9564	197053
7016	9565	183468
7017	9566	09025
7018	9567	00150
7018	9568	03596
7019	17	Standard
7019	9569	02777
7019	9570	02859
7020	17	Standard
7021	17	Standard
7021	9571	09991
7021	9572	07205
7022	9573	15276
7023	9574	03832
7023	9575	01284
7024	17	Standard
7025	410	262109
7026	9576	00825
7026	9577	00115
7026	9578	00115
7027	3292	261892
7027	9579	261892
7028	9580	00992
7028	9581	02971
7029	9582	16461
7030	17	Standard
7031	9583	09733
7032	17	Standard
7032	9584	05457
7032	9585	01819
7033	9586	03857
7033	9587	01398
7033	9588	146128
7034	3052	130651
7034	9589	130651
7035	17	Standard
7036	9590	295914
7036	9591	295914
7037	9592	16261
7037	9593	14384
7038	17	Standard
7039	9594	02437
7039	9595	13391
7040	9596	03851
7041	9597	185013
7041	9598	05460
7041	9599	01542
7041	9600	185013
7042	9601	03834
7042	9602	02988
7043	17	Standard
7044	9603	185692
7045	9604	02859
7046	9605	02437
7046	9606	00455
7047	9607	05131
7047	9608	01133
7048	9609	09417
7048	9610	145499
7049	9611	00211
7049	9612	03570
7050	9613	00800
7050	9614	00296
7051	9615	03337
7051	9616	05465
7052	9617	16195
7053	17	Standard
7054	17	Standard
7055	17	Standard
7055	9618	00560
7055	9619	00302
7056	5551	182386
7056	9620	182386
7057	9621	03292
7057	9622	02437
7058	17	Standard
7058	9623	05294
7058	9624	01138
7059	17	Standard
7060	1669	185140
7060	9625	185140
7060	9626	00278
7060	9627	00279
7061	17	Standard
7062	17	Standard
7063	17	Standard
7064	5080	259776
7064	9628	259776
7065	84	218369
7066	9629	01726
7066	9630	03203
7067	17	Standard
7068	9631	03382
7068	9632	00579
7069	9633	16425
7070	9634	03017
7071	9635	13125
7072	9636	192
7073	17	Standard
7074	9637	04482
7074	9638	01045
7075	9639	03143
7075	9640	03668
7076	9641	07205
7077	84	218651
7078	9642	15914
7079	17	Standard
7079	9643	03831
7079	9644	00679
7080	17	Standard
7080	9645	00777
7080	9646	00679
7081	17	Standard
7082	9647	10280
7083	17	Standard
7084	9648	01223
7084	9649	01302
7085	9650	130861
7085	9651	130861
7086	17	Standard
7087	9652	03495
7087	9653	03870
7088	9654	58
7089	9655	04248
7089	9656	00674
7089	9657	00674
7090	9658	08916
7091	9659	01859
7092	17	Standard
7093	9660	03111
7093	9661	03597
7094	9662	04193
7094	9663	00539
7095	9664	03221
7095	9665	04899
7096	9666	01683
7096	9667	06980
7097	9668	16018
7098	9669	00756
7098	9670	08830
7099	9671	03415
7099	9672	04107
7099	9673	04107
7100	9674	03183
7100	9675	03210
7101	9676	06071
7101	9677	01045
7102	9678	01970
7102	9679	00292
7103	9555	171760
7104	17	Standard
7105	17	Standard
7105	9680	00744
7105	9681	01261
7106	9682	182481
7107	17	Standard
7107	9683	01877
7107	9684	02867
7108	17	Standard
7109	9685	09436
7109	9686	01540
7110	9687	00287
7110	9688	07519
7111	9689	151589
7112	17	Standard
7113	9690	01284
7113	9691	02786
7114	9692	171768
7115	17	Standard
7116	17	Standard
7117	17	Standard
7117	9693	00679
7117	9694	03185
7118	9695	04070
7118	9696	06780
7119	17	Standard
7120	17	Standard
7121	17	Standard
7122	17	Standard
7123	9697	11797
7124	1314	297400
7124	9698	16850
7124	9699	297400
7125	17	Standard
7125	9700	03592
7125	9701	01284
7126	9702	06774
7127	9703	258503
7128	17	Standard
7129	17	Standard
7129	9704	03292
7129	9705	06232
7130	17	Standard
7131	9706	11544
7132	17	Standard
7133	17	Standard
7134	9707	09057
7134	9708	03004
7135	9709	12189
7136	17	Standard
7137	9710	03950
7137	9711	03539
7138	254	133755
7138	9712	12107
7139	17	Standard
7140	84	218645
7141	9713	06354
7141	9714	06356
7142	9715	02998
7142	9716	03572
7143	9717	05483
7144	84	218170
7145	9718	15942
7146	9719	215394
7147	17	Standard
7148	9720	148988
7149	17	Standard
7150	9721	01719
7150	9722	01199
7151	17	Standard
7152	9723	01151
7152	9724	07175
7153	9725	07207
7154	9726	04199
7155	17	Standard
7156	9727	169389
7157	17	Standard
7157	9728	05074
7157	9729	06089
7158	3841	183587
7158	9730	183587
7159	17	Standard
7159	9731	03457
7159	9732	03457
7159	9733	03419
7159	9734	183794
7160	9735	02726
7160	9736	04078
7161	9737	03975
7161	9738	05128
7162	9739	110114
7162	9740	04291
7162	9741	00212
7163	9742	156383
7163	9743	00777
7163	9744	05456
7164	17	Standard
7165	9745	06124
7165	9746	09631
7166	9747	03570
7166	9748	01578
7166	9749	151620
7167	9750	02534
7167	9751	05140
7168	17	Standard
7168	9752	03628
7168	9753	02114
7169	9754	259600
7169	17	Standard
7169	9755	03251
7169	9756	03554
7170	17	Standard
7170	9757	01631
7170	9758	01419
7171	17	Standard
7172	17	Standard
7172	9759	01859
7172	9760	05362
7173	17	Standard
7174	9761	00475
7174	9762	00610
7175	9763	50121
7175	9764	03883
7175	9765	01721
7175	9766	50121
7176	9767	05610
7176	9768	03183
7177	9769	01970
7177	9770	00254
7178	254	130725
7178	9771	06282
7178	9772	06287
7179	17	Standard
7180	9773	04424
7180	9774	09421
7181	9775	01021
7181	9776	03352
7182	3019	45647
7183	9777	134164
7183	17	Standard
7183	9778	134164
7184	9779	05875
7184	9780	06942
7185	9781	116
7186	9782	258708
7187	17	Standard
7187	9783	01821
7187	9784	00386
7188	17	Standard
7189	9785	02835
7190	9786	00078
7191	17	Standard
7191	9787	05392
7191	9788	01729
7191	9789	01729
7192	9790	11821
7193	580	182107
7194	84	218410
7195	17	Standard
7195	9791	06769
7195	9792	00673
7196	9793	257681
7197	17	Standard
7197	9794	00501
7197	9795	02364
7198	9796	00574
7199	9797	54971
7199	9798	09045
7199	9799	54971
7200	17	Standard
7201	9800	00579
7201	9801	09334
7202	9802	01721
7202	9803	03010
7203	3786	153487
7204	9804	04356
7204	9805	295195
7204	9806	01146
7204	9807	55
7205	9808	09552
7205	9809	214288
7205	9810	04644
7206	9811	10470
7206	9812	02247
7207	601	133358
7208	17	Standard
7209	9813	10365
7210	9814	57648
7210	17	Standard
7210	9815	57648
7210	9816	00679
7210	9817	01859
7211	17	Standard
7211	9818	10378
7211	9819	11755
7212	9820	57924
7212	9821	10446
7212	9822	57924
7212	9823	09332
7213	9824	01073
7213	9825	00764
7214	9826	04035
7214	9827	09274
7215	9828	10406
7216	17	Standard
7216	9829	00996
7216	9830	00621
7217	17	Standard
7217	9831	07206
7217	9832	00150
7218	9833	00713
7218	9834	00683
7219	9835	130379
7219	9836	09045
7219	9837	04209
7219	9838	130379
7220	17	Standard
7221	17	Standard
7221	9839	03375
7221	9840	01859
7222	9841	04819
7222	9842	03220
7223	254	133798
7224	17	Standard
7225	9843	05324
7225	9844	01656
7226	9845	16291
7227	9846	03221
7227	9847	04819
7228	9848	02161
7229	17	Standard
7230	9849	00303
7230	9850	05258
7231	9851	09509
7231	9852	04886
7232	9853	248
7233	17	Standard
7234	17	Standard
7235	9854	00309
7236	17	Standard
7237	17	Standard
7238	1801	178431
7238	9855	04070
7239	9856	178201
7239	9857	04026
7239	9858	01154
7240	17	Standard
7240	9859	03909
7240	9860	03703
7241	9861	215874
7242	17	Standard
7242	9862	03647
7242	9863	03143
7243	9864	02717
7243	9865	03021
7244	9866	11803
7245	3786	153487
7245	3787	295941
7246	9867	01475
7246	9868	00739
7247	9869	00218
7247	9870	02077
7248	9871	03183
7249	9872	12140
7250	9873	02637
7251	9874	16450
7252	17	Standard
7252	9875	09145
7252	9876	01154
7253	9877	03121
7253	9878	01819
7254	9879	05587
7254	9880	06105
7254	9881	199748
7255	9882	03661
7255	9883	00276
7256	9884	09372
7256	9885	03466
7257	17	Standard
7258	6001	134158
7258	9886	134158
7259	9887	10142
7260	9888	25
7261	9889	05643
7261	9890	02859
7262	9891	03834
7262	9892	03904
7263	9893	00589
7263	9894	03318
7264	9895	03812
7265	9896	02887
7265	9897	00535
7266	9898	12236
7267	9899	257631
7267	9900	00286
7267	9901	04596
7268	17	Standard
7269	17	Standard
7270	17	Standard
7271	9902	00565
7271	9903	01822
7272	251	183228
7273	9904	01298
